ID	CODA_UTF8	CODA	Egyptian-Word_UTF8	Egyptian-Word	Egyptian-POS-CHE	Egyptian-POS-LDC	MSA-Lemma_UTF8	MSA-Lemma	English-Equivalent	CALIMA_EGY_LEMMA	CALIMA_ALMOR_POS	SAMA_LEMMA	SAMA_POS
62900	مِنْسِكِن	minosikin	مِنْسِكِن	minosikin	pple-pass	ADJ	مَسْكُون	masokuwn	populated	minosikin_1	pos:adj	masokuwn_1	pos:adj
62901	مِنْسِلِب	minosilib	مِنْسِلِب	minosilib	pple-pass	ADJ	مَسْلُوب	masoluwb	deprived;;unsuccessful	minosilib_1	pos:adj	masoluwb_1	pos:adj
62902	مِنْسِلِت	minosilit	مِنْسِلِت	minosilit	pple-pass	ADJ	مَسْلُوت	masoluwt	drawn	minosilit_1	pos:adj	UNK	UNK
62903	مِنْسِلِخ	minosilix	مِنْسِلِخ	minosilix	pple-pass	ADJ	مَسْلُوخ	masoluwx	skinned	minosilix_1	pos:adj	UNK	UNK
62904	مِنْسِلِق	minosiliq	مِنْسِلِق	minosiliq	pple-pass	ADJ	مَسْلُوق	masoluwq	coked;;boiled	minosiliq_1	pos:adj	masoluwq_1	pos:adj
62905	مِنْسِلِي	minosiliy	مِنْسِلِي	minosiliy	pple-act	ADJ	مُنْسِلِي	munosiliy	entertaining;;comforting	minosiliy_1	pos:adj	UNK	UNK
62906	مِنْسِلِي	minosiliy	مِنْسِلِي	minosiliy	pple-pass	ADJ	مُسَلِّي	musal~iy	entertaining;;comforting	minosiliy_1	pos:adj	musal~iy_1	pos:adj
62907	مِنْسِمِع	minosimiE	مِنْسِمِع	minosimiE	pple-pass	ADJ	مَسْمُوع	masomuwE	audible;;perceptible	minosimiE_1	pos:adj	masomuwE_1	pos:adj
62908	مِنْسِنِد	minosinid	مِنْسِنِد	minosinid	pple-pass	ADJ	مَسْنُود	masonuwd	propped	minosinid_1	pos:adj	UNK	UNK
62909	مِنْسِهِل	minosihil	مِنْسِهِل	minosihil	pple-pass	ADJ	مُسَهِّل	musah~il	facilitator	minosihil_1	pos:adj	UNK	UNK
62910	مِنْسِوِر	minosiwir	مِنْسِوِر	minosiwir	pple-act	ADJ	مُنَسِّر	munas~ir	loose	minosiwir_1	pos:adj	UNK	UNK
62911	مِنْشاط	mino$AT	مِنْشاط	mino$AT	pple-act	ADJ	نَشِط	na$iT	stimulant	mino$AT_1	pos:adj	na$iT_1	pos:adj
62912	مِنْشاط	mino$AT	مِنْشاط	mino$AT	pple-pass	ADJ	مُنْشاط	muno$AT	stimulant	mino$AT_1	pos:adj	UNK	UNK
62913	مِنْشاف	mino$Af	مِنْشاف	mino$Af	pple-pass	ADJ	مَرْئِيّ	maro}iy~	visual;;seen;;visible	mino$Af_1	pos:adj	maro}iy~_1	pos:adj
62914	مِنْشال	mino$Al	مِنْشال	mino$Al	pple-pass	ADJ	مَحْفُوظ	maHofuwZ	preserved	mino$Al_1	pos:adj	maHofuwZ_2	pos:noun
62915	مِنْشَخّ	mino$ax~	مِنْشَخّ	mino$ax~	pple-pass	ADJ	مُتَبَرِّز	mutabar~iz	defecated	mino$ax~_1	pos:adj	UNK	UNK
62916	مِنْشَدّ	mino$ad~	مِنْشَدّ	mino$ad~	pple-pass	ADJ	مَشْدُود	ma$oduwd	tight;;tense	mino$ad~_1	pos:adj	ma$oduwd_1	pos:adj
62917	مِنْشَقّ	mino$aq~	مِنْشَقّ	mino$aq~	pple-pass	ADJ	مَشْقُوق	ma$oquwq	split open;;separated	mino$aq~_1	pos:adj	ma$oquwq_1	pos:adj
62918	مِنْشَكّ	mino$ak~	مِنْشَكّ	mino$ak~	pple-pass	ADJ	مَشْكُوك	ma$okuwk	suspected;;dubious;;uncertain	mino$ak~_1	pos:adj	ma$okuwk_1	pos:adj
62919	مِنْشَلّ	mino$al~	مِنْشَلّ	mino$al~	pple-pass	ADJ	مَشْلُول	ma$oluwl	paralyzed;;impotent;;inert	mino$al~_1	pos:adj	ma$oluwl_1	pos:adj
62920	مِنْشَمّ	mino$am~	مِنْشَمّ	mino$am~	pple-pass	ADJ	مَشْمُوم	ma$omuwm	smelly;;odorous	mino$am~_1	pos:adj	ma$omuwm_1	pos:adj
62921	مِنْشِبِك	mino$ibik	مِنْشِبِك	mino$ibik	pple-act	ADJ	شابِك	$Abik	interlacing	mino$ibik_1	pos:adj	UNK	UNK
62922	مِنْشِبِك	mino$ibik	مِنْشِبِك	mino$ibik	pple-pass	ADJ	مَشْبُوك	ma$obuwk	linked	mino$ibik_1	pos:adj	UNK	UNK
62923	مِنْشِبِه	mino$ibih	مِنْشِبِه	mino$ibih	pple-pass	ADJ	مَشْبُوه	ma$obuwh	suspected;;suspicious	mino$ibih_1	pos:adj	ma$obuwh_1	pos:adj
62924	مِنْشِتِم	mino$itim	مِنْشِتِم	mino$itim	pple-pass	ADJ	مَشْتُوم	ma$otuwm	insulted	mino$itim_1	pos:adj	UNK	UNK
62925	مِنْشِحِط	mino$iHiT	مِنْشِحِط	mino$iHiT	pple-pass	ADJ	مَشْحُوط	ma$oHuwT	distant	mino$iHiT_1	pos:adj	UNK	UNK
62926	مِنْشِدِخ	mino$idix	مِنْشِدِخ	mino$idix	pple-pass	ADJ	مَشْدِخ	ma$odix	split	mino$idix_1	pos:adj	UNK	UNK
62927	مِنْشِدِه	mino$idih	مِنْشِدِه	mino$idih	pple-pass	ADJ	مَشْدُوه	ma$oduwh	confused;;baffled	mino$idih_1	pos:adj	ma$oduwh_1	pos:adj
62928	مِنْشِرِب	mino$irib	مِنْشِرِب	mino$irib	pple-pass	ADJ	مَشْرُوب	ma$oruwb	beverage;;drink	mino$irib_1	pos:adj	ma$oruwb_1	pos:noun
62929	مِنْشِرِح	mino$iriH	مِنْشِرِح	mino$iriH	pple-pass	ADJ	مَشْرُوح	ma$oruwH	translated	mino$iriH_1	pos:adj	UNK	UNK
62930	مِنْشِرِخ	mino$irix	مِنْشِرِخ	mino$irix	pple-pass	ADJ	مَشْرُوخ	ma$oruwx	split	mino$irix_1	pos:adj	UNK	UNK
62931	مِنْشِرِط	mino$iriT	مِنْشِرِط	mino$iriT	pple-pass	ADJ	مَشْرُوط	ma$oruwT	conditional;;contingent	mino$iriT_1	pos:adj	ma$oruwT_1	pos:adj
62932	مِنْشِرِك	mino$irik	مِنْشِرِك	mino$irik	pple-pass	ADJ	مَشْرُوك	ma$oruwk	shared	mino$irik_1	pos:adj	UNK	UNK
62933	مِنْشِرِم	mino$irim	مِنْشِرِم	mino$irim	pple-pass	ADJ	مَشْرُوم	ma$oruwm	mushrooms	mino$irim_1	pos:adj	UNK	UNK
62934	مِنْشِرِي	mino$iriy	مِنْشِرِي	mino$iriy	pple-pass	ADJ	مَشْرَيّ	ma$oray~	bought	mino$iriy_1	pos:adj	UNK	UNK
62935	مِنْشِطِب	mino$iTib	مِنْشِطِب	mino$iTib	pple-pass	ADJ	مَشْطُوب	ma$oTuwb	scratched	mino$iTib_1	pos:adj	ma$oTuwb_1	pos:adj
62936	مِنْشِطِر	mino$iTir	مِنْشِطِر	mino$iTir	pple-pass	ADJ	مَشْطُور	ma$oTuwr	bisferious	mino$iTir_1	pos:adj	UNK	UNK
62937	مِنْشِطِف	mino$iTif	مِنْشِطِف	mino$iTif	pple-pass	ADJ	مَشْطُوف	ma$oTuwf	rinsed	mino$iTif_1	pos:adj	UNK	UNK
62938	مِنْشِعِط	mino$iEiT	مِنْشِعِط	mino$iEiT	pple-pass	ADJ	مَشْعُوط	ma$oEuwT	hot	mino$iEiT_1	pos:adj	UNK	UNK
62939	مِنْشِعِف	mino$iEif	مِنْشِعِف	mino$iEif	pple-pass	ADJ	مَشْغُوف	ma$oguwf	fond of;;enamored;;infatuated	mino$iEif_1	pos:adj	ma$oguwf_1	pos:adj
62940	مِنْشِغِل	mino$igil	مِنْشِغِل	mino$igil	pple-act	ADJ	مُنْشَغِل	muno$agil	busy;;occupied	mino$igil_1	pos:adj	muno$agil_1	pos:adj
62941	مِنْشِفِط	mino$ifiT	مِنْشِفِط	mino$ifiT	pple-pass	ADJ	مَشْفِط	ma$ofiT	absorbent	mino$ifiT_1	pos:adj	UNK	UNK
62942	مِنْشِقِف	mino$iqif	مِنْشِقِف	mino$iqif	pple-pass	ADJ	مَشْقِف	ma$oqif	_	mino$iqif_1	pos:adj	UNK	UNK
62943	مِنْشِكِح	mino$ikiH	مِنْشِكِح	mino$ikiH	pple-pass	ADJ	مَشْكِح	ma$okiH	cheerful	mino$ikiH_1	pos:adj	UNK	UNK
62944	مِنْشِكِر	mino$ikir	مِنْشِكِر	mino$ikir	pple-pass	ADJ	مَشُوكِر	ma$uwkir	commendable;;praiseworthy	mino$ikir_1	pos:adj	UNK	UNK
62945	مِنْشِكِم	mino$ikim	مِنْشِكِم	mino$ikim	pple-pass	ADJ	مَشْكِم	ma$okim	rigorous	mino$ikim_1	pos:adj	UNK	UNK
62946	مِنْشِكِي	mino$ikiy	مِنْشِكِي	mino$ikiy	pple-pass	ADJ	مَشْكِيّ	ma$okiy~	defendant	mino$ikiy_1	pos:adj	UNK	UNK
62947	مِنْشِلِح	mino$iliH	مِنْشِلِح	mino$iliH	pple-pass	ADJ	مَشُولِح	ma$uwliH	outcast	mino$iliH_1	pos:adj	UNK	UNK
62948	مِنْشِمِت	mino$imit	مِنْشِمِت	mino$imit	pple-pass	ADJ	مَشْمُت	ma$omut	saying god bless you	mino$imit_1	pos:adj	UNK	UNK
62949	مِنْشِنِط	mino$iniT	مِنْشِنِط	mino$iniT	pple-pass	ADJ	مَشْنِط	ma$oniT	_	mino$iniT_1	pos:adj	UNK	UNK
62950	مِنْشِهِر	mino$ihir	مِنْشِهِر	mino$ihir	pple-act	ADJ	مُنْشِهِر	muno$ihir	famous;;notorious	mino$ihir_1	pos:adj	UNK	UNK
62951	مِنْشِهِر	mino$ihir	مِنْشِهِر	mino$ihir	pple-pass	ADJ	مُشَهَّر	mu$ah~ar	famous;;notorious	mino$ihir_1	pos:adj	mu$ah~ar_1	pos:adj
62952	مِنْصاب	minoSAb	مِنْصاب	minoSAb	noun	NOUN	مَقْبِض	maqobiD	handle of tool	minoSAb_1	pos:noun	maqobiD_1	pos:noun
62953	مِنْصاب	minoSAb	مِنْصاب	minoSAb	pple-pass	ADJ	مُصاب	muSAb	afflicted;;injured;;wounded	minoSAb_1	pos:adj	muSAb_1	pos:adj
62954	مِنْصاد	minoSAd	مِنْصاد	minoSAd	pple-act	ADJ	مُصْطاد	muSoTAd	hunted	minoSAd_1	pos:adj	UNK	UNK
62955	مِنْصان	minoSAn	مِنْصان	minoSAn	pple-pass	ADJ	مَصُون	maSuwn	preserved;;protected;;maintained	minoSAn_1	pos:adj	maSuwn_1	pos:adj
62956	مِنْصَبّ	minoSab~	مِنْصَبّ	minoSab~	pple-pass	ADJ	مُنصَبّ	munSab~	poured out/devoted	minoSab~_1	pos:adj	munSab~_1	pos:adj
62957	مِنْصَدّ	minoSad~	مِنْصَدّ	minoSad~	pple-pass	ADJ	مَصْدُود	maSoduwd	counteracted	minoSad~_1	pos:adj	UNK	UNK
62958	مِنْصَمّ	minoSam~	مِنْصَمّ	minoSam~	pple-pass	ADJ	مَصْمُوم	maSomuwm	deaf	minoSam~_1	pos:adj	UNK	UNK
62959	مِنْصِحِن	minoSiHin	مِنْصِحِن	minoSiHin	pple-pass	ADJ	مَصْحُون	maSoHuwn	grated;;crushed;;ground	minoSiHin_1	pos:adj	maSoHuwn_1	pos:adj
62960	مِنْصِدِم	minoSidim	مِنْصِدِم	minoSidim	pple-pass	ADJ	مَصْدُوم	maSoduwm	shocked	minoSidim_1	pos:adj	maSoduwm_1	pos:adj
62961	مِنْصِرِع	minoSiriE	مِنْصِرِع	minoSiriE	pple-pass	ADJ	مَصْرُوع	maSoruwE	collapsed;;knocked out	minoSiriE_1	pos:adj	maSoruwE_1	pos:adj
62962	مِنْصِرِف	minoSirif	مِنْصِرِف	minoSirif	pple-act	ADJ	مُنْصَرِف	munoSarif	departing;;leaving	minoSirif_1	pos:adj	munoSarif_1	pos:adj
62963	مِنْصِرِف	minoSirif	مِنْصِرِف	minoSirif	pple-pass	ADJ	مَصْرُوف	maSoruwf	spent	minoSirif_1	pos:adj	maSoruwf_1	pos:adj
62964	مِنْصِعِق	minoSiEiq	مِنْصِعِق	minoSiEiq	pple-pass	ADJ	مَصْعُوق	maSoEuwq	thunderstruck;;stunned	minoSiEiq_1	pos:adj	maSoEuwq_1	pos:adj
62965	مِنْصِلِح	minoSiliH	مِنْصِلِح	minoSiliH	pple-pass	ADJ	مَصْلُوح	maSoluwH	correlated	minoSiliH_1	pos:adj	UNK	UNK
62966	مِنْصِهِر	minoSihir	مِنْصِهِر	minoSihir	pple-act	ADJ	مُنْصَهِر	munoSahir	melted;;burned	minoSihir_1	pos:adj	UNK	UNK
62967	مِنْصِهِر	minoSihir	مِنْصِهِر	minoSihir	pple-pass	ADJ	مَصْهُور	maSohuwr	melted;;burned	minoSihir_1	pos:adj	maSohuwr_1	pos:adj
62968	مِنْضاف	minoDAf	مِنْضاف	minoDAf	pple-pass	ADJ	مُضاف	muDAf	added	minoDAf_1	pos:adj	muDAf_1	pos:adj
62969	مِنْضام	minoDAm	مِنْضام	minoDAm	pple-pass	ADJ	مُضام	muDAm	aggrieved	minoDAm_1	pos:adj	UNK	UNK
62970	مِنْضَبّ	minoDab~	مِنْضَبّ	minoDab~	pple-pass	ADJ	مُضَبِّب	muDab~ib	foggy	minoDab~_1	pos:adj	UNK	UNK
62971	مِنْضَخّ	minoDax~	مِنْضَخّ	minoDax~	pple-pass	ADJ	مَضْخُوخ	maDoxuwx	pumped	minoDax~_1	pos:adj	UNK	UNK
62972	مِنْضَرّ	minoDar~	مِنْضَرّ	minoDar~	pple-pass	ADJ	مَضْرُور	maDoruwr	aggrieved	minoDar~_1	pos:adj	UNK	UNK
62973	مِنْضَمّ	minoDam~	مِنْضَمّ	minoDam~	pple-act	ADJ	مُنْضَمّ	munoDam~	affiliated;;annexed;;comprising	minoDam~_1	pos:adj	munoDam~_1	pos:adj
62974	مِنْضَمّ	minoDam~	مِنْضَمّ	minoDam~	pple-pass	ADJ	مَضْمُوم	maDomuwm	joined;;annexed	minoDam~_1	pos:adj	maDomuwm_1	pos:adj
62975	مِنْضَنّ	minoDan~	مِنْضَنّ	minoDan~	pple-pass	ADJ	مَضْنُون	maDonuwn	miserly	minoDan~_1	pos:adj	UNK	UNK
62976	مِنْضِبِش	minoDibi$	مِنْضِبِش	minoDibi$	pple-pass	ADJ	مُعْتِم	muEotim	somber;;opaque;;dark	minoDibi$_1	pos:adj	muEotim_1	pos:adj
62977	مِنْضِحِك	minoDiHik	مِنْدِحِك	minodiHik	pple-pass	ADJ	مَضْحُوك	maDoHuwk	laughing	minodiHik_1	pos:adj	UNK	UNK
62978	مِنْضِرِب	minoDirib	مِنْضِرِب	minoDirib	pple-pass	ADJ	مَضْرُوب	maDoruwb	factorial	minoDirib_1	pos:adj	maDoruwb_1	pos:noun
62979	مِنْضِرِب	minoDirib	مِنْضِرِب	minoDirib	pple-pass	ADJ	مَضْرُوب	maDoruwb	factorial	minoDirib_1	pos:adj	maDoruwb_2	pos:noun
62980	مِنْضِغِط	minoDigiT	مِنْضِغِط	minoDigiT	pple-pass	ADJ	مَضْغُوط	maDoguwT	compressed	minoDigiT_1	pos:adj	maDoguwT_1	pos:adj
62981	مِنْضِلِع	minoDiliE	مِنْضِلِع	minoDiliE	pple-pass	ADJ	مَضْلُوع	maDoluwE	ribbed	minoDiliE_1	pos:adj	UNK	UNK
62982	مِنْضِنِي	minoDiniy	مِنْضِنِي	minoDiniy	pple-act	ADJ	مُضْنِي	muDoniy	debilitating;;exhausting	minoDiniy_1	pos:adj	muDoniy_1	pos:adj
62983	مِنْضِنِي	minoDiniy	مِنْضِنِي	minoDiniy	pple-pass	ADJ	مُضْنِي	muDoniy	debilitating;;exhausting	minoDiniy_1	pos:adj	muDoniy_1	pos:adj
62984	مِنْطاد	minoTAd	مِنْطاد	minoTAd	noun	NOUN	مُنْطاد	munoTAd	blimp	minoTAd_1	pos:noun	munoTAd_1	pos:noun
62985	مِنْطاف	minoTAf	مِنْطاف	minoTAf	pple-pass	ADJ	مُطاف	muTAf	roamed	minoTAf_1	pos:adj	UNK	UNK
62986	مِنْطَبّ	minoTab~	مِنْطَبّ	minoTab~	pple-pass	ADJ	مُطَبّ	muTab~	bumpy	minoTab~_1	pos:adj	UNK	UNK
62987	مِنْطَخّ	minoTax~	مِنْطَخّ	minoTax~	pple-pass	ADJ	مَضْرُوب	maDoruwb	factorial	minoTax~_1	pos:adj	maDoruwb_1	pos:noun
62988	مِنْطَخّ	minoTax~	مِنْطَخّ	minoTax~	pple-pass	ADJ	مَضْرُوب	maDoruwb	factorial	minoTax~_1	pos:adj	maDoruwb_2	pos:noun
62989	مِنْطَسّ	minoTas~	مِنْطَسّ	minoTas~	pple-act	ADJ	قاذِف	qA*if	ejector	minoTas~_1	pos:adj	UNK	UNK
62990	مِنْطَسّ	minoTas~	مِنْطَسّ	minoTas~	pple-pass	ADJ	مَقْذُوف	maqo*uwf	bullet	minoTas~_1	pos:adj	maqo*uwf_1	pos:noun
62991	مِنْطِبِخ	minoTibix	مِنْطِبِخ	minoTibix	pple-pass	ADJ	مَطْبُوخ	maTobuwx	coked;;rigged (elections)	minoTibix_1	pos:adj	maTobuwx_1	pos:adj
62992	مِنْطِبِش	minoTibi$	مِنْطِبِش	minoTibi$	pple-pass	ADJ	مَطْبُوش	maTobuw$	prostrate	minoTibi$_1	pos:adj	UNK	UNK
62993	مِنْطِبِع	minoTibiE	مِنْطِبِع	minoTibiE	pple-pass	ADJ	مَطْبُوع	maTobuwE	printed	minoTibiE_1	pos:adj	maTobuwE_1	pos:adj
62994	مِنْطِحِن	minoTiHin	مِنْطِحِن	minoTiHin	pple-pass	ADJ	مَطْحُون	maToHuwn	grinded	minoTiHin_1	pos:adj	UNK	UNK
62995	مِنْطِرِب	minoTirib	مِنْطِرِب	minoTirib	pple-pass	ADJ	مُطْرِب	muTorib	delightful	minoTirib_1	pos:adj	muTorib_1	pos:adj
62996	مِنْطِرِح	minoTiriH	مِنْطِرِح	minoTiriH	pple-pass	ADJ	مَطْرُوح	maToruwH	submitted;;proposed;;presented	minoTiriH_1	pos:adj	maToruwH_2	pos:adj
62997	مِنْطِرِد	minoTirid	مِنْطِرِد	minoTirid	pple-pass	ADJ	مَطْرُود	maToruwd	disqualified	minoTirid_1	pos:adj	UNK	UNK
62998	مِنْطِرِش	minoTiri$	مِنْطِرِش	minoTiri$	pple-pass	ADJ	مُتَقَيَّأ	mutaqay~a>	regurgitated	minoTiri$_1	pos:adj	UNK	UNK
62999	مِنْطِرِف	minoTirif	مِنْطِرِف	minoTirif	pple-pass	ADJ	مَطْرُوف	maToruwf	_	minoTirif_1	pos:adj	UNK	UNK
63000	مِنْطِرِم	minoTirim	مِنْطِرِم	minoTirim	pple-pass	ADJ	مَطْرُوم	maToruwm	hashing	minoTirim_1	pos:adj	UNK	UNK
63001	مِنْطِفِي	minoTifiy	مِنْطِفِي	minoTifiy	pple-pass	ADJ	مَطْفِي	maTofiy	extinguished	minoTifiy_1	pos:adj	UNK	UNK
63002	مِنْطِقِم	minoTiqim	مِنْطِقِم	minoTiqim	pple-pass	ADJ	مُطَقَّم	muTaq~am	stylish	minoTiqim_1	pos:adj	UNK	UNK
63003	مِنْطِلِب	minoTilib	مِنْطِلِب	minoTilib	pple-pass	ADJ	مَطْلُوب	maToluwb	required;;necessary;;demanded;;wanted	minoTilib_1	pos:adj	maToluwb_1	pos:adj
63004	مِنْطِلِق	minoTiliq	مِنْطِلِق	minoTiliq	pple-act	ADJ	مُنْطَلِق	munoTaliq	departing;;originating	minoTiliq_1	pos:adj	munoTaliq_1	pos:adj
63005	مِنْطِلِق	minoTiliq	مِنْطِلِق	minoTiliq	pple-pass	ADJ	مُطْلَق	muTolaq	absolute;;unlimited;;absolutely	minoTiliq_1	pos:adj	muTolaq_1	pos:adj
63006	مِنْطِلِي	minoTiliy	مِنْطِلِي	minoTiliy	pple-pass	ADJ	مَطْلِيّ	maToliy~	coated	minoTiliy_1	pos:adj	UNK	UNK
63007	مِنْطِمِس	minoTimis	مِنْطِمِس	minoTimis	pple-pass	ADJ	مَطْمُوس	maTomuws	blur	minoTimis_1	pos:adj	UNK	UNK
63008	مِنْطِهِم	minoTihim	مِنْطِهِم	minoTihim	pple-pass	ADJ	مُطَّهَم	muT~aham	corpulent	minoTihim_1	pos:adj	UNK	UNK
63009	مِنْطِوِش	minoTiwi$	مِنْطِوِش	minoTiwi$	pple-pass	ADJ	مَطْوُوش	maTowuw$	_	minoTiwi$_1	pos:adj	UNK	UNK
63010	مِنْطِوِي	minoTiwiy	مِنْطِوِي	minoTiwiy	pple-act	ADJ	مُنْطَوِي	munoTawiy	withdrawn;;introverted	minoTiwiy_1	pos:adj	munoTawiy_1	pos:adj
63011	مِنْطِوِي	minoTiwiy	مِنْطِوِي	minoTiwiy	pple-pass	ADJ	مَطْوِيّ	maTowiy~	containing;;harboring	minoTiwiy_1	pos:adj	maTowiy~_1	pos:adj
63012	مِنْطَّة	minoT~ap	مِنْطَّة	minoT~ap	noun	NOUN	مِنَطّ	minaT~	diving board	UNK	UNK	UNK	UNK
63013	مِنْظار	minoZAr	مِنْظار	minoZAr	noun	NOUN	تِلِسْكُوب	tilisokuwb	a telescope;;a speculum	minoZAr_1	pos:noun	tilisokuwb_1	pos:noun
63014	مِنْظار	minoZAr	مِنْظار	minoZAr	noun	NOUN	مِنْظار	minoZAr	point of view;;vantage point;;perspective;;telescope;;magnifying glass;;viewer	minoZAr_1	pos:noun	minoZAr_1	pos:noun
63015	مِنْظاف	minoZAf	مِنْضاف	minoDAf	pple-act	ADJ	مُنَظِّف	munaZ~if	cleanser	minoDAf_1	pos:adj	munaZ~if_1	pos:noun
63016	مِنْظِبِط	minoZibiT	مِنْظِبِط	minoZibiT	pple-pass	ADJ	مُنْضَبِط	munoDabiT	disciplined	minoZibiT_1	pos:adj	munoDabiT_1	pos:adj
63017	مِنْظِلِم	minoZilim	مِنْظِلِم	minoZilim	pple-pass	ADJ	مَظْلُوم	maZoluwm	oppressed;;treated unjustly	minoZilim_1	pos:adj	maZoluwm_1	pos:adj
63018	مِنْع	minoE	مِنْع	minoE	noun	NOUN	غِلاف	gilAf	wrapper;;covering	UNK	UNK	gilAf_1	pos:noun
63019	مِنْعاد	minoEAd	مِنْعاد	minoEAd	pple-pass	ADJ	مُعاد	muEAd	repeated;;reiterated;;return	minoEAd_1	pos:adj	muEAd_1	pos:adj
63020	مِنْعاص	minoEAS	مِنْعاص	minoEAS	pple-pass	ADJ	مُتَوَرِّط	mutawar~iT	involved;;implicated;;entangled	minoEAS_1	pos:adj	mutawar~iT_1	pos:adj
63021	مِنْعان	minoEAn	مِنْعان	minoEAn	pple-pass	ADJ	مُعان	muEAn	helped	minoEAn_1	pos:adj	UNK	UNK
63022	مِنْعَرّ	minoEar~	مِنْعَرّ	minoEar~	pple-act	ADJ	صارِخ	SArix	loud;;noisy;;shouting	minoEar~_1	pos:adj	SArix_1	pos:adj
63023	مِنْعَرّ	minoEar~	مِنْعَرّ	minoEar~	pple-pass	ADJ	مَعْرُور	maEoruwr	_	minoEar~_1	pos:adj	UNK	UNK
63024	مِنْعَزّ	minoEaz~	مِنْعَزّ	minoEaz~	pple-pass	ADJ	مُعَزّ	muEaz~	confirmed	minoEaz~_1	pos:adj	UNK	UNK
63025	مِنْعَضّ	minoEaD~	مِنْعَضّ	minoEaD~	pple-pass	ADJ	مَعْضُوض	maEoDuwD	snapped	minoEaD~_1	pos:adj	UNK	UNK
63026	مِنْعَكّ	minoEak~	مِنْعَكّ	minoEak~	pple-pass	ADJ	مَعْكُوك	maEokuwk	entangled	minoEak~_1	pos:adj	UNK	UNK
63027	مِنْعَلّ	minoEal~	مِنْعَلّ	minoEal~	pple-pass	ADJ	مَعْلُول	maEoluwl	ill	minoEal~_1	pos:adj	maEoluwl_1	pos:adj
63028	مِنْعِبِط	minoEibiT	مِنْعِبِط	minoEibiT	pple-pass	ADJ	مَضْرُوب	maDoruwb	struck	minoEibiT_1	pos:adj	maDoruwb_1	pos:noun
63029	مِنْعِبِط	minoEibiT	مِنْعِبِط	minoEibiT	pple-pass	ADJ	مَضْرُوب	maDoruwb	struck	minoEibiT_1	pos:adj	maDoruwb_2	pos:noun
63030	مِنْعِجِن	minoEijin	مِنْعِجِن	minoEijin	pple-pass	ADJ	مُعَجَّن	muEaj~an	putty	minoEijin_1	pos:adj	muEaj~an_1	pos:noun
63031	مِنْعِدِل	minoEidil	مِنْعِدِل	minoEidil	pple-act	ADJ	مُنْعَدِل	munoEadil	amended;;altered	minoEidil_1	pos:adj	UNK	UNK
63032	مِنْعِدِل	minoEidil	مِنْعِدِل	minoEidil	pple-pass	ADJ	مَعْدُول	maEoduwl	amended;;altered	minoEidil_1	pos:adj	maEoduwl_1	pos:adj
63033	مِنْعِدِم	minoEidim	مِنْعِدِم	minoEidim	pple-pass	ADJ	مَعْدُوم	maEoduwm	absent;;vanished	minoEidim_1	pos:adj	maEoduwm_1	pos:adj
63034	مِنْعِدِي	minoEidiy	مِنْعِدِي	minoEidiy	pple-pass	ADJ	مَعْدِيّ	maEodiy~	gastric;;stomach	minoEidiy_1	pos:adj	maEodiy~_1	pos:adj
63035	مِنْعِذِر	minoEi*ir	مِنْعِذِر	minoEi*ir	pple-pass	ADJ	مَعْذُور	maEo*uwr	mentally deficient;;touched	minoEi*ir_1	pos:adj	UNK	UNK
63036	مِنْعِرِف	minoEirif	مِنْعِرِف	minoEirif	pple-pass	ADJ	مَعْرُوف	maEoruwf	known;;well-known	minoEirif_1	pos:adj	maEoruwf_1	pos:adj
63037	مِنْعِزِل	minoEizil	مِنْعِزِل	minoEizil	pple-pass	ADJ	مَعْزُول	maEozuwl	deposed;;isolated;;distant;;dismissed	minoEizil_1	pos:adj	maEozuwl_1	pos:adj
63038	مِنْعِزِم	minoEizim	مِنْعِزِم	minoEizim	pple-pass	ADJ	مَعْزُوم	maEozuwm	guest	minoEizim_1	pos:adj	UNK	UNK
63039	مِنْعِشِق	minoEi$iq	مِنْعِشِق	minoEi$iq	pple-pass	ADJ	مَعْشُوق	maEo$uwq	beloved	minoEi$iq_1	pos:adj	maEo$uwq_1	pos:noun
63040	مِنْعِصِر	minoEiSir	مِنْعِصِر	minoEiSir	pple-pass	ADJ	مَعْصُور	maEoSuwr	compressed;;squeezed	minoEiSir_1	pos:adj	maEoSuwr_1	pos:adj
63041	مِنْعِقِد	minoEiqid	مِنْعِقِد	minoEiqid	pple-pass	ADJ	مَعْقُود	maEoquwd	agreed;;contracted	minoEiqid_1	pos:adj	maEoquwd_1	pos:adj
63042	مِنْعِقِر	minoEiqir	مِنْعِقِر	minoEiqir	pple-pass	ADJ	مَعْقُور	maEoquwr	dusty	minoEiqir_1	pos:adj	UNK	UNK
63043	مِنْعِكِس	minoEikis	مِنْعِكِس	minoEikis	pple-pass	ADJ	مَعْكُوس	maEokuws	reversed;;opposite;;counter-	minoEikis_1	pos:adj	maEokuws_1	pos:adj
63044	مِنْعِكِش	minoEiki$	مِنْعِكِش	minoEiki$	pple-pass	ADJ	مَضْرُوب	maDoruwb	struck	minoEiki$_1	pos:adj	maDoruwb_1	pos:noun
63045	مِنْعِكِش	minoEiki$	مِنْعِكِش	minoEiki$	pple-pass	ADJ	مَضْرُوب	maDoruwb	struck	minoEiki$_1	pos:adj	maDoruwb_2	pos:noun
